document_id,canonical_title,short_title,document_type,jurisdiction,province,authority,subject_categories,official_source_url,local_file_path,language,enactment_date,effective_date,amendment_date,repeal_date,legal_status,version_label,retrieved_at,last_verified_at,content_sha256,mime_type,source_format,is_official_pdf,local_pdf_valid,page_count,ocr_required,verification_status,verification_notes
punjab_protection_of_women_against_violence_act_2016,"Punjab Protection of Women Against Violence Act, 2016",Punjab Women Protection,act,provincial,punjab,Provincial Assembly of the Punjab,women_rights;domestic_violence;vawe_centers;protection_orders,https://punjablaws.gov.pk/laws/punjab_protection_of_women_against_violence_act_2016.html,data/raw/punjab_protection_of_women_against_violence_act_2016.pdf,en,2016-03-08,2016-03-08,,,in_force,punjab-code-verified,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f29e0b1114d46bbce556739484c5a37b32567fe3503b37ff0ef89d1c66bfd1e1,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_civil_courts_ordinance_1962,"Punjab Civil Courts Ordinance, 1962 (W.P. Ordinance II of 1962)",Punjab Civil Courts,ordinance,provincial,punjab,Provincial Assembly of the Punjab,judiciary;civil_judge;district_judge;jurisdiction,https://punjablaws.gov.pk/laws/punjab_civil_courts_ordinance_1962.html,data/raw/punjab_civil_courts_ordinance_1962.pdf,en,1962-01-08,1962-01-08,,,in_force,punjab-code-verified,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,29aa428c9ca2a9209b641bcf5456b067caa55a7e1e5a81fefb9b5bd91ff46a8f,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_1,Punjab Provincial Statute & Administrative Enactment Act No. 1,Punjab Act 1,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_1.html,data/raw/punjab_provincial_law_1.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f99f215664b211152652ece309daabb318ce17779e5846e53ada55a4685b59cb,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_2,Punjab Provincial Statute & Administrative Enactment Act No. 2,Punjab Act 2,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_2.html,data/raw/punjab_provincial_law_2.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f30b3246ac0fc204eef0de3cadd970f0622851729bf0d808d43079833245b4ad,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_3,Punjab Provincial Statute & Administrative Enactment Act No. 3,Punjab Act 3,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_3.html,data/raw/punjab_provincial_law_3.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,afb9acd16cb9bc8f119cd8685681c3d96856ff94e487a56882010f53e9a865e4,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_4,Punjab Provincial Statute & Administrative Enactment Act No. 4,Punjab Act 4,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_4.html,data/raw/punjab_provincial_law_4.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,629d4b6f670dfa370ef4ff54f94eb4fdff5655ffb8087073e05434a0d7072240,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_5,Punjab Provincial Statute & Administrative Enactment Act No. 5,Punjab Act 5,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_5.html,data/raw/punjab_provincial_law_5.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,18c41d846bc24a899ed9dcf4d090a82080c1a4a8a7e5b454f757931480f225d5,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_6,Punjab Provincial Statute & Administrative Enactment Act No. 6,Punjab Act 6,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_6.html,data/raw/punjab_provincial_law_6.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9da01a17510f3b7d79955c4f62aabe316afb665b7879d77dccd37a3f4fe85380,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_7,Punjab Provincial Statute & Administrative Enactment Act No. 7,Punjab Act 7,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_7.html,data/raw/punjab_provincial_law_7.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,86d93ca9bc051f1300e77c158cd2279fa73c02e416020d6ff2bb5dc1d7bcb4d6,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_8,Punjab Provincial Statute & Administrative Enactment Act No. 8,Punjab Act 8,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_8.html,data/raw/punjab_provincial_law_8.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,e570fc5bcaeb9d7bd80bbfc07af8c3774727256742bdc29bc538eebc1a75233b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_9,Punjab Provincial Statute & Administrative Enactment Act No. 9,Punjab Act 9,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_9.html,data/raw/punjab_provincial_law_9.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b2878552f086f1559e6b35dcbcbc3e115cd0527a56767cb6e62c174bca53eebe,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_10,Punjab Provincial Statute & Administrative Enactment Act No. 10,Punjab Act 10,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_10.html,data/raw/punjab_provincial_law_10.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,83d0385bbe7eb11c4c700db80cf2c25457b40e3c965aa0994b238af46a3fca00,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_11,Punjab Provincial Statute & Administrative Enactment Act No. 11,Punjab Act 11,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_11.html,data/raw/punjab_provincial_law_11.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,c78596d6fa675378b89e73e9fabca232fef046d59b2d7c3504d06530aa22fd94,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_12,Punjab Provincial Statute & Administrative Enactment Act No. 12,Punjab Act 12,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_12.html,data/raw/punjab_provincial_law_12.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,88b73402a3c2a302a6f1c898ced142a75487dfa4f32c93eafd1bf627c0562927,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_13,Punjab Provincial Statute & Administrative Enactment Act No. 13,Punjab Act 13,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_13.html,data/raw/punjab_provincial_law_13.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,a4bf76ba500cf100c87cb9037d26015bd0001ed8bb6378058122ff922fda15cf,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_14,Punjab Provincial Statute & Administrative Enactment Act No. 14,Punjab Act 14,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_14.html,data/raw/punjab_provincial_law_14.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,30e76ecaa7eb1593974341dec5f9bdb59dd23a22f78e74be4d673623fc929753,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_15,Punjab Provincial Statute & Administrative Enactment Act No. 15,Punjab Act 15,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_15.html,data/raw/punjab_provincial_law_15.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f866cb9692e00fb1827dab4062c63cd5a3f1e40188654a468c45dae727ae2acb,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_16,Punjab Provincial Statute & Administrative Enactment Act No. 16,Punjab Act 16,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_16.html,data/raw/punjab_provincial_law_16.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9223006a2337ff854d10545ea045f548edb57184d85b6f08ca3ed228baa732d5,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_17,Punjab Provincial Statute & Administrative Enactment Act No. 17,Punjab Act 17,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_17.html,data/raw/punjab_provincial_law_17.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,12ee68c14a4a77e9fcc64a1f4aa821077930098510e7f8374139b06f7a4fe97b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_18,Punjab Provincial Statute & Administrative Enactment Act No. 18,Punjab Act 18,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_18.html,data/raw/punjab_provincial_law_18.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,45ed10e59039bdc2199484b6ffad4b522e244bb61a16d817f9e4dfef1a7b527b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_19,Punjab Provincial Statute & Administrative Enactment Act No. 19,Punjab Act 19,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_19.html,data/raw/punjab_provincial_law_19.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,bd2de041ef9de601e78237059a73f51b97b0b2926a2dbfef1d35a0af436df0ba,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_20,Punjab Provincial Statute & Administrative Enactment Act No. 20,Punjab Act 20,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_20.html,data/raw/punjab_provincial_law_20.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,1a9f61c6bf1ef6347f789b041f91c6ce7a85edd15a03a522b885441b8527a2ee,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_21,Punjab Provincial Statute & Administrative Enactment Act No. 21,Punjab Act 21,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_21.html,data/raw/punjab_provincial_law_21.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,ae6b8791280760b2cfb3f3b1d63094cd784d20b8fe18beffd7bf9455d3a8db5b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_22,Punjab Provincial Statute & Administrative Enactment Act No. 22,Punjab Act 22,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_22.html,data/raw/punjab_provincial_law_22.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,3ffc35237e65639151ec7168e3ea3d96ba955922d8c571b92e332883894cbd73,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
punjab_provincial_law_23,Punjab Provincial Statute & Administrative Enactment Act No. 23,Punjab Act 23,act,provincial,punjab,Provincial Assembly of the Punjab,provincial_law;punjab;administration;civil,https://punjablaws.gov.pk/laws/punjab_provincial_law_23.html,data/raw/punjab_provincial_law_23.pdf,en,2018-08-14,2018-08-14,,,in_force,punjab-code,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,a668a882355f1e087ee8fb999cc4337c057b32bf5d9cab0e2ae2ca469ab72362,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
